web-scraper-order,web-scraper-start-url,categories,categories-href,openindiv,openindiv-href,pricinglink,pricinglink-href,Current_Price,Depreciation,Down_Payment,Installment,Road_Tax,OMV,ARF,VES,Vehicle Name,specslink,specslink-href,eng_cap,engine_type,top_speed,Fuel_consumption,tank_cap,veh_type,featureslink,featureslink-href,KeylessEntry,AutoWipers,AutoHeadlights,PaddleShift,ElectricPBrake,SmartKey,RemoteBoot,ElectricSeat,ReverseCam,Power
"1600870690-74","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Camry Hybrid Vincar Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12692","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12692","null","null","null","null","null","null","null","null","Toyota Camry Hybrid Vincar Edition(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873445-457","https://www.sgcarmart.com/new_cars/index.php","BYD","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BYD","BYD e6 Electric","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12537","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12537","null","null","null","null","null","null","null","null","BYD e6 Electric","null","","","","","","","","","","","","","","","","","","",""
"1600871763-234","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz CLS-Class Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12329","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12329","null","null","null","null","null","null","null","null","Mercedes-Benz CLS-Class Mild Hybrid(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870623-63","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Sienta Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11752","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11752","null","null","null","null","null","null","null","null","Toyota Sienta Hybrid(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870987-120","https://www.sgcarmart.com/new_cars/index.php","SEAT","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=SEAT","SEAT Ibiza","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12247","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12247","null","null","null","null","null","null","null","null","SEAT Ibiza","null","","","","","","","","","","","","","","","","","","",""
"1600874450-579","https://www.sgcarmart.com/new_cars/index.php","Aston Martin","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Aston+Martin","Aston Martin DB11 Volante","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12637","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12637","null","null","null","null","null","null","null","null","Aston Martin DB11 Volante(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873773-498","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 2 Series Convertible","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11677","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11677","null","null","null","null","null","null","null","null","BMW 2 Series Convertible","null","","","","","","","","","","","","","","","","","","",""
"1600872026-275","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz A-Class Saloon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12561","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12561","$171,888","$15,300 /yr","$68,755 (Maximum 60% loan)","$1,467 /mth","$586 /yr","$33,000","$38,200","$0","Mercedes-Benz A-Class Saloon","A200 AMG Line (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12561&Subcode=7192","1,332 cc","4-cylinder in-line Turbocharged","230 km/h","18.2 km/L","43 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12561&Subcode=7192","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","119kW (160 bhp)"
"1600873509-465","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series M850i Gran Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12588","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12588","null","null","null","null","null","null","null","null","BMW M Series M850i Gran Coupe","null","","","","","","","","","","","","","","","","","","",""
"1600870808-94","https://www.sgcarmart.com/new_cars/index.php","Suzuki","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Suzuki","Suzuki Swift","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12082","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12082","null","null","null","null","null","null","null","null","Suzuki Swift","null","","","","","","","","","","","","","","","","","","",""
"1600872902-402","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Stepwagon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12280","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12280","null","null","null","null","null","null","null","null","Honda Stepwagon(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872462-342","https://www.sgcarmart.com/new_cars/index.php","Land Rover","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Land+Rover","Land Rover Range Rover Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12612","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12612","null","null","null","null","null","null","null","null","Land Rover Range Rover Mild Hybrid","null","","","","","","","","","","","","","","","","","","",""
"1600874121-537","https://www.sgcarmart.com/new_cars/index.php","Bentley","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Bentley","Bentley Bentayga","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12102","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12102","null","null","null","null","null","null","null","null","Bentley Bentayga(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871670-219","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI Cooper Clubman","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11738","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11738","null","null","null","null","null","null","null","null","MINI Cooper Clubman","null","","","","","","","","","","","","","","","","","","",""
"1600872540-354","https://www.sgcarmart.com/new_cars/index.php","Lamborghini","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lamborghini","Lamborghini Aventador","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11076","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11076","null","null","null","null","null","null","null","null","Lamborghini Aventador","null","","","","","","","","","","","","","","","","","","",""
"1600874320-561","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi e-tron Electric","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12620","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12620","null","null","null","null","null","null","null","null","Audi e-tron Electric","null","","","","","","","","","","","","","","","","","","",""
"1600870906-109","https://www.sgcarmart.com/new_cars/index.php","Ssangyong","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ssangyong","Ssangyong Stavic Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11362","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11362","null","null","null","null","null","null","null","null","Ssangyong Stavic Diesel","null","","","","","","","","","","","","","","","","","","",""
"1600871572-202","https://www.sgcarmart.com/new_cars/index.php","Mitsubishi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mitsubishi","Mitsubishi Fuso Fighter","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12409","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12409","null","null","null","null","null","null","null","null","Mitsubishi Fuso Fighter(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870607-60","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Prius+ Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12284","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12284","null","null","null","null","null","null","null","null","Toyota Prius+ Hybrid","null","","","","","","","","","","","","","","","","","","",""
"1600870695-75","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Vios","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12209","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12209","null","null","null","null","null","null","null","null","Toyota Vios","null","","","","","","","","","","","","","","","","","","",""
"1600871160-147","https://www.sgcarmart.com/new_cars/index.php","Porsche","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Porsche","Porsche Cayenne E-Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12478","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12478","null","null","null","null","null","null","null","null","Porsche Cayenne E-Hybrid","null","","","","","","","","","","","","","","","","","","",""
"1600870775-89","https://www.sgcarmart.com/new_cars/index.php","Suzuki","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Suzuki","Suzuki Every","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11795","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11795","null","null","null","null","null","null","null","null","Suzuki Every(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873060-419","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Civic","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11875","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11875","$124,999","$10,800 /yr","$50,000 (Maximum 60% loan)","$1,067 /mth","$684 /yr","$30,304","$34,426","$0","Honda Civic","1.5 VTEC Turbo (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11875&Subcode=6819","1,498 cc","4-cylinder in-line 16-valve DOHC VTEC Turbocharged","200 km/h","16.9 km/L","47 L","Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11875&Subcode=6819","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","127kW (170 bhp)"
"1600874258-553","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi A3 Cabriolet","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11454","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11454","null","null","null","null","null","null","null","null","Audi A3 Cabriolet","null","","","","","","","","","","","","","","","","","","",""
"1600872865-397","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Vezel SG Car Choices Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12165","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12165","null","null","null","null","null","null","null","null","Honda Vezel SG Car Choice Edition(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873328-445","https://www.sgcarmart.com/new_cars/index.php","Ferrari","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ferrari","Ferrari SF90 Stradale Plug-in Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12677","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12677","null","null","null","null","null","null","null","null","Ferrari SF90 Stradale Plug-in Hybrid","null","","","","","","","","","","","","","","","","","","",""
"1600872983-411","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda HR-V","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11643","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11643","$103,999","-","-","-","$682 /yr","-","-","-","Honda HR-V","1.5 Plus (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11643&Subcode=7708","1,496 cc","4-cylinder in-line DOHC i-VTEC","181 km/h","17.5 km/L","40 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11643&Subcode=7708","Yes","No","Yes","Yes","Yes","Yes","Yes","null","Yes","96kW (129 bhp)"
"1600871602-207","https://www.sgcarmart.com/new_cars/index.php","Mitsubishi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mitsubishi","Mitsubishi Attrage","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11610","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11610","null","null","null","null","null","null","null","null","Mitsubishi Attrage","null","","","","","","","","","","","","","","","","","","",""
"1600874241-551","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi SQ5","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12192","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12192","null","null","null","null","null","null","null","null","Audi SQ5","null","","","","","","","","","","","","","","","","","","",""
"1600874025-525","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 2 Series Gran Tourer","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12255","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12255","$166,888","-","$66,755 (Maximum 60% loan)","$1,424 /mth","$684 /yr","-","-","$0","BMW 2 Series Gran Tourer","216i M Sport (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12255&Subcode=6583","1,499 cc","3-cylinder 12-valve TwinPower Turbocharged","188 km/h","unknown","51 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12255&Subcode=6583","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","3-cylinder 12-valve TwinPower Turbocharged"
"1600873612-478","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series M8 Gran Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12691","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12691","null","null","null","null","null","null","null","null","BMW M Series M8 Gran Coupe","null","","","","","","","","","","","","","","","","","","",""
"1600870654-68","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Camry","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12427","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12427","null","null","null","null","null","null","null","null","Toyota Camry","null","","","","","","","","","","","","","","","","","","",""
"1600872644-369","https://www.sgcarmart.com/new_cars/index.php","Jeep","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Jeep","Jeep Cherokee","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12502","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12502","null","null","null","null","null","null","null","null","Jeep Cherokee","null","","","","","","","","","","","","","","","","","","",""
"1600873274-440","https://www.sgcarmart.com/new_cars/index.php","Ferrari","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ferrari","Ferrari 812 Superfast","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12126","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12126","null","null","null","null","null","null","null","null","Ferrari 812 Superfast","null","","","","","","","","","","","","","","","","","","",""
"1600872347-322","https://www.sgcarmart.com/new_cars/index.php","Lexus","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lexus","Lexus GS F","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11817","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11817","null","null","null","null","null","null","null","null","Lexus GS F","null","","","","","","","","","","","","","","","","","","",""
"1600871208-153","https://www.sgcarmart.com/new_cars/index.php","Porsche","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Porsche","Porsche Panamera Sport Turismo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12059","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12059","$733,288","-","-","-","$3,944 /yr","-","-","$20,000 (Surcharge)","Porsche Panamera Sport Turismo","Turbo PDK 4.0 (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12059&Subcode=5678","3,996 cc","V8 Twin-Turbocharged","304 km/h","10.5 km/L","90 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12059&Subcode=5678","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","410kW (550 bhp)"
"1600871607-208","https://www.sgcarmart.com/new_cars/index.php","Mitsubishi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mitsubishi","Mitsubishi Outlander","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11740","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11740","null","null","null","null","null","null","null","null","Mitsubishi Outlander","null","","","","","","","","","","","","","","","","","","",""
"1600872910-403","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Freed","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12010","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12010","null","null","null","null","null","null","null","null","Honda Freed(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873578-474","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series X6 M","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12624","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12624","null","null","null","null","null","null","null","null","BMW M Series X6 M","null","","","","","","","","","","","","","","","","","","",""
"1600871527-197","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan X-Trail","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11469","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11469","null","null","null","null","null","null","null","null","Nissan X-Trail","null","","","","","","","","","","","","","","","","","","",""
"1600872551-356","https://www.sgcarmart.com/new_cars/index.php","Lamborghini","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lamborghini","Lamborghini Huracan","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11464","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11464","null","null","null","null","null","null","null","null","Lamborghini Huracan","null","","","","","","","","","","","","","","","","","","",""
"1600873633-480","https://www.sgcarmart.com/new_cars/index.php","BMW ALPINA","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+ALPINA","BMW ALPINA D4 Bi-Turbo Coupe Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12376","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12376","null","null","null","null","null","null","null","null","BMW ALPINA D4 Bi-Turbo Coupe Diesel","null","","","","","","","","","","","","","","","","","","",""
"1600872190-299","https://www.sgcarmart.com/new_cars/index.php","Mazda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mazda","Mazda CX-9","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12186","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12186","null","null","null","null","null","null","null","null","Mazda CX-9","null","","","","","","","","","","","","","","","","","","",""
"1600873011-415","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Vezel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11503","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11503","null","null","null","null","null","null","null","null","Honda Vezel(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872917-404","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Fit 2020 Vincar Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12695","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12695","null","null","null","null","null","null","null","null","Honda Fit 2020 Vincar Edition(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871698-224","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI One 5-Door","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12501","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12501","null","null","null","null","null","null","null","null","MINI One 5-Door(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600874373-568","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi Q3 Sportback","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12722","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12722","null","null","null","null","null","null","null","null","Audi Q3 Sportback(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872895-401","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Odyssey Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11941","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11941","null","null","null","null","null","null","null","null","Honda Odyssey Hybrid(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871374-174","https://www.sgcarmart.com/new_cars/index.php","Peugeot","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Peugeot","Peugeot Partner","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12460","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12460","null","null","null","null","null","null","null","null","Peugeot Partner","null","","","","","","","","","","","","","","","","","","",""
"1600871514-195","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan GTR","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11982","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11982","null","null","null","null","null","null","null","null","Nissan GTR","null","","","","","","","","","","","","","","","","","","",""
"1600872842-394","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Stepwagon Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12276","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12276","null","null","null","null","null","null","null","null","Honda Stepwagon Hybrid(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600874250-552","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi A5 Cabriolet","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=10745","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=10745","null","null","null","null","null","null","null","null","Audi A5 Cabriolet(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870993-121","https://www.sgcarmart.com/new_cars/index.php","SEAT","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=SEAT","SEAT Leon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11961","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11961","null","null","null","null","null","null","null","null","SEAT Leon","null","","","","","","","","","","","","","","","","","","",""
"1600872506-349","https://www.sgcarmart.com/new_cars/index.php","Land Rover","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Land+Rover","Land Rover Defender 110 Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12605","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12605","null","null","null","null","null","null","null","null","Land Rover Defender 110 Mild Hybrid","null","","","","","","","","","","","","","","","","","","",""
"1600871814-243","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz CLA-Class Shooting Brake","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12639","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12639","null","null","null","null","null","null","null","null","Mercedes-Benz CLA-Class Shooting Brake","null","","","","","","","","","","","","","","","","","","",""
"1600870744-84","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Noah Hybrid Venture Cars Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12578","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12578","null","null","null","null","null","null","null","null","Toyota Noah Hybrid Venture Cars Edition(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872962-409","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Odyssey","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11446","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11446","$161,999","$14,200 /yr","$64,800 (Maximum 60% loan)","$1,382 /mth","$1,630 /yr","$33,876","$39,426","$10,000 (Surcharge)","Honda Odyssey","2.4 Navi Res 7-Seater (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11446&Subcode=6243","2,356 cc","4-cylinder in-line 16-valve DOHC i-VTEC","198 km/h","12.3 km/L","55 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11446&Subcode=6243","Yes","Yes","Yes","Yes","No","Yes","No","null","Yes","129kW (173 bhp)"
"1600872332-320","https://www.sgcarmart.com/new_cars/index.php","Lotus","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lotus","Lotus Elise","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12549","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12549","null","null","null","null","null","null","null","null","Lotus Elise","null","","","","","","","","","","","","","","","","","","",""
