web-scraper-order,web-scraper-start-url,categories,categories-href,openindiv,openindiv-href,pricinglink,pricinglink-href,Current_Price,Depreciation,Down_Payment,Installment,Road_Tax,OMV,ARF,VES,Vehicle Name,specslink,specslink-href,eng_cap,engine_type,top_speed,Fuel_consumption,tank_cap,veh_type,featureslink,featureslink-href,KeylessEntry,AutoWipers,AutoHeadlights,PaddleShift,ElectricPBrake,SmartKey,RemoteBoot,ElectricSeat,ReverseCam,Power
"1601048836-525","https://www.sgcarmart.com/new_cars/index.php","Bentley","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Bentley","Bentley Flying Spur","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12711","Photos","https://www.sgcarmart.com/new_cars/newcars_photos.php?CarCode=12711","null","","null","null","null","null","null","null","Bentley Flying Spur","null","","","","","","","","","","","","","","","","","","",""
"1601048367-497","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 8 Series Gran Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12670","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12670","null","null","null","null","null","null","null","null","BMW 8 Series Gran Coupe(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12670","2,998 cc","6-cylinder in-line TwinPower Turbocharged","250 km/h","12.7 km/L","68 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12670&Subcode=7487","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","6-cylinder in-line TwinPower Turbocharged"
"1601038583-36","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Esquire Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11754","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11754","null","null","null","null","null","null","null","null","Toyota Esquire Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11754","1,797 cc","4-cylinder in-line 16-valve DOHC","unknown","23.8 km/L","50 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11754&Subcode=4802","Yes","No","Yes","No","Yes","Yes","No","null","No","73kW (98 bhp)"
"1601044865-278","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz C-Class Saloon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12411","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12411","$184,888","$16,600 /yr","$73,955 (Maximum 60% loan)","$1,578 /mth","$684 /yr","$33,321","$38,649","$10,000 (Surcharge)","Mercedes-Benz C-Class Saloon","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12411","1,497 cc","4-cylinder in-line 16-valve Turbocharged","208 km/h","15.6 km/L","unknown","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12411&Subcode=7424","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","95kW (127 bhp)"
"1601043230-199","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan Serena e-POWER Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12568","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12568","$135,888","$12,400 /yr","$54,355 (Maximum 60% loan)","$1,160 /mth","$1,306 /yr","$30,080","$24,112 (after VES rebate)","$10,000 (Rebate)","Nissan Serena e-POWER Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12568","1,198 cc","3-cylinder in-line DOHC","unknown","18.5 km/L","55 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12568&Subcode=7242","Yes","No","Yes","No","No","Yes","No","null","Yes","100kW (134 bhp)"
"1601043699-219","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI One","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11583","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11583","$121,888","-","$48,755 (Maximum 60% loan)","$1,040 /mth","$684 /yr","-","-","$10,000 (Rebate)","MINI One","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11583","1,499 cc","3-cylinder in-line 12-valve TwinPower Turbocharged","195 km/h","18.9 km/L","40 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11583&Subcode=7762","Yes","Yes","Yes","No","No","Yes","Yes","null","Yes","3-cylinder in-line 12-valve TwinPower Turbocharged"
"1601046982-415","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Shuttle","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11745","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11745","null","null","null","null","null","null","null","null","Honda Shuttle(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11745","1,496 cc","4-cylinder in-line 16-valve DOHC i-VTEC","185 km/h","22 km/L","40 L","Stationwagon","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11745&Subcode=6087","Yes","Yes","Yes","No","No","No","Yes","null","No","97kW (130 bhp)"
"1601043245-200","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan Kicks e-POWER Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12725","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12725","$103,888","-","-","-","$1,214 /yr","-","-","$10,000 (Rebate)","Nissan Kicks e-POWER Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12725","1,198 cc","3-cylinder in-line 12-valve DOHC","unknown","21.7 km/L","41 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12725&Subcode=7741","Yes","No","Yes","No","Yes","Yes","No","null","No","95kW (127 bhp)"
"1601046870-409","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda HR-V","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11643","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11643","$98,999","-","-","-","$682 /yr","-","-","$0","Honda HR-V","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11643","1,496 cc","4-cylinder in-line DOHC i-VTEC","unknown","17.5 km/L","40 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11643&Subcode=6296","Yes","No","Yes","No","Yes","Yes","Yes","null","No","96kW (129 bhp)"
"1601048631-514","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 3 Series Sedan","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12506","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12506","null","null","null","null","null","null","null","null","BMW 3 Series Sedan(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12506","1,998 cc","4-cylinder in-line 16-valve TwinPower Turbocharged","250 km/h","15.6 km/L","59 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12506&Subcode=7029","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","4-cylinder in-line 16-valve TwinPower Turbocharged"
"1601042825-181","https://www.sgcarmart.com/new_cars/index.php","Opel","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Opel","Opel Astra","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11904","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11904","$116,500","-","-","-","$592 /yr","-","-","$10,000 (Rebate)","Opel Astra","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11904","1,341 cc","3-cylinder in-line 12-valve Turbocharged","210 km/h","19.2 km/L","48 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11904&Subcode=7544","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","107kW (143 bhp)"
"1601046782-403","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Fit Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11571","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11571","null","null","null","null","null","null","null","null","Honda Fit Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11571","1,496 cc","4-cylinder DOHC i-VTEC","unknown","37.2 km/L","40 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11571&Subcode=5912","Yes","No","Yes","No","No","Yes","No","null","No","81kW (109 bhp)"
"1601042628-174","https://www.sgcarmart.com/new_cars/index.php","Peugeot","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Peugeot","Peugeot Partner","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12460","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12460","$70,388","-","$7,039 (Maximum 90% loan)","$901 /mth","-","-","-","-","Peugeot Partner","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12460","1,499 cc","4-cylinder in-line 16-valve DOHC Turbocharged","183 km/h","21.7 km/L","53 L","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12460&Subcode=6880","No","No","Yes","Yes","Yes","Yes","No","null","No","96kW (129 bhp)"
"1601041467-130","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Dawn","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11835","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11835","null","-","-","-","$8,004 /yr","$420,110","$728,198","$20,000 (Surcharge)","Rolls-Royce Dawn","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11835","6,592 cc","V12","250 km/h","7.1 km/L","85 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11835&Subcode=5068","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","420kW (563 bhp)"
"1601045758-332","https://www.sgcarmart.com/new_cars/index.php","Lexus","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lexus","Lexus RX 300","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11790","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11790","$258,800","$22,600 /yr","$103,520 (Maximum 60% loan)","$2,208 /mth","$1,210 /yr","$52,446","$66,403","$20,000 (Surcharge)","Lexus RX 300","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11790","1,998 cc","4-cylinder in-line 16-valve DOHC Twin-scroll Turbocharged Dual VVT-iW","200 km/h","12.3 km/L","72 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11790&Subcode=7270","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","174kW (234 bhp)"
"1601045543-321","https://www.sgcarmart.com/new_cars/index.php","Lexus","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lexus","Lexus LC 500 Convertible","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12646","Photos","https://www.sgcarmart.com/new_cars/newcars_photos.php?CarCode=12646","null","","null","null","null","null","null","null","Lexus LC 500 Convertible","null","","","","","","","","","","","","","","","","","","",""
"1601040926-108","https://www.sgcarmart.com/new_cars/index.php","Ssangyong","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ssangyong","Ssangyong Tivoli Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12610","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12610","$141,888","$13,200 /yr","$42,566 (Maximum 70% loan)","$1,412 /mth","$1,282 /yr (diesel)","$19,825","$19,825","$0","Ssangyong Tivoli Diesel","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12610","1,597 cc","4-cylinder in-line","172 km/h","19.2 km/L","47 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12610&Subcode=7351","Yes","Yes","Yes","No","No","Yes","Unknown","null","Yes","96kW (129 bhp)"
"1601043599-214","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI Cooper Countryman","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12076","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12076","$170,888","-","$68,355 (Maximum 60% loan)","$1,458 /mth","$684 /yr","-","-","$10,000 (Surcharge)","MINI Cooper Countryman","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12076","1,499 cc","3-cylinder in-line 12-valve","200 km/h","15.9 km/L","unknown","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12076&Subcode=7685","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","100kW (134 bhp)"
"1601039433-59","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Prius+ Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12284","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12284","$129,888","$11,800 /yr","$51,955 (Maximum 60% loan)","$1,108 /mth","$976 /yr","$29,382","$23,135 (after VES rebate)","$10,000 (Rebate)","Toyota Prius+ Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12284","1,798 cc","4-cylinder in-line 16-valve DOHC with VVT-i","165 km/h","22.2 km/L","45 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12284&Subcode=6374","Yes","No","Yes","No","Yes","Yes","Yes","null","Yes","73kW (98 bhp)"
"1601044574-260","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLC-Class Coupe Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12628","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12628","null","null","null","null","null","null","null","null","Mercedes-Benz GLC-Class Coupe Mild Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12628","1,991 cc","4-cylinder in-line 16-valve Turbocharged","240 km/h","12.2 km/L","50 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12628&Subcode=7406","Yes","Yes","Yes","Yes","Yes","No","Yes","null","Yes","190kW (255 bhp)"
"1601042540-172","https://www.sgcarmart.com/new_cars/index.php","Peugeot","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Peugeot","Peugeot 2008","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12643","Photos","https://www.sgcarmart.com/new_cars/newcars_photos.php?CarCode=12643","null","","null","null","null","null","null","null","Peugeot 2008","null","","","","","","","","","","","","","","","","","","",""
"1601045256-304","https://www.sgcarmart.com/new_cars/index.php","Mazda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mazda","Mazda 6","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12323","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12323","$113,388","$10,300 /yr","$45,355 (Maximum 60% loan)","$968 /mth","$1,210 /yr","$21,143","$21,600","$0","Mazda 6","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12323","1,998 cc","4-cylinder in-line 16-valve DOHC SKYACTIV-G","205 km/h","14.7 km/L","62 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12323&Subcode=6490","Yes","Yes","Yes","No","Yes","No","No","null","Yes","122kW (163 bhp)"
"1601038043-13","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Golf Variant","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12367","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12367","$139,900","$12,300 /yr","$55,960 (Maximum 60% loan)","$1,194 /mth","$624 /yr","$29,329","$33,061","$0","Volkswagen Golf Variant","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12367","1,395 cc","4-cylinder in-line 16-valve Turbocharged","205 km/h","18.2 km/L","50 L","Stationwagon","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12367&Subcode=6603","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","92kW (123 bhp)"
"1601037575-1","https://www.sgcarmart.com/new_cars/index.php","Volvo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volvo","Volvo XC60 Plug-in Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12655","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12655","$282,000","-","$112,800 (Maximum 60% loan)","$2,406 /mth","$1,176 /yr","-","-","$10,000 (Rebate)","Volvo XC60 Plug-in Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12655","1,969 cc","4-cylinder in-line 16-valve Supercharged Turbocharged","230 km/h","45.5 km/L","70 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12655&Subcode=7437","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","300kW (402 bhp)"
"1601040048-77","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Harrier","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12121","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12121","$150,888","$13,200 /yr","$60,355 (Maximum 60% loan)","$1,288 /mth","$1,210 /yr","$33,223","$38,512","$10,000 (Surcharge)","Toyota Harrier","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12121","1,998 cc","4-cylinder in-line 16-valve Dual VVT-iw, Twin-scroll turbocharged","180 km/h","13.1 km/L","60 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12121&Subcode=5837","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","169kW (227 bhp)"
